auc,f1,precision,recall,model,outcome,modelname,accuracy,auc_micro,auc_mean,auc_weighted
0.5736411455289304,0.8905660377358491,0.8027210884353742,1.0,"CalibratedClassifierCV(cv=3,
                       estimator=SVC(C=0.1, class_weight='balanced',
                                     kernel='poly', probability=True,
                                     random_state=0))",decision2,svc-poly-C:0.1,,,,
0.5206388206388207,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=SVC(C=0.1, class_weight='balanced',
                                     kernel='poly', probability=True,
                                     random_state=0))",decision3,svc-poly-C:0.1,,,,
0.5901717557251909,0.9424460431654677,0.891156462585034,1.0,"CalibratedClassifierCV(cv=3,
                       estimator=SVC(C=0.1, class_weight='balanced',
                                     kernel='poly', probability=True,
                                     random_state=0))",survival,svc-poly-C:0.1,,,,
0.633695652173913,0.1111111111111111,0.5,0.0625,"CalibratedClassifierCV(cv=3,
                       estimator=SVC(C=0.1, class_weight='balanced',
                                     kernel='poly', probability=True,
                                     random_state=0))",ft,svc-poly-C:0.1,,,,
0.6360457724094087,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=SVC(C=0.1, class_weight='balanced',
                                     kernel='poly', probability=True,
                                     random_state=0))",aspiration,svc-poly-C:0.1,,,,
0.6393939393939394,0.9462365591397849,0.8979591836734694,1.0,"CalibratedClassifierCV(cv=3,
                       estimator=SVC(C=0.1, class_weight='balanced',
                                     kernel='poly', probability=True,
                                     random_state=0))",lr_control,svc-poly-C:0.1,,,,
0.5855614973262032,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=SVC(C=0.1, class_weight='balanced',
                                     kernel='poly', probability=True,
                                     random_state=0))",DLT_Gastrointestinal,svc-poly-C:0.1,,,,
0.5851063829787234,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=SVC(C=0.1, class_weight='balanced',
                                     kernel='poly', probability=True,
                                     random_state=0))",DLT_Dermatological,svc-poly-C:0.1,,,,
0.7615740740740741,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=SVC(C=0.1, class_weight='balanced',
                                     kernel='poly', probability=True,
                                     random_state=0))",DLT_Other,svc-poly-C:0.1,,,,
0.35211267605633806,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=SVC(C=0.1, class_weight='balanced',
                                     kernel='poly', probability=True,
                                     random_state=0))",DLT_Neurological,svc-poly-C:0.1,,,,
0.5499999999999999,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=SVC(C=0.1, class_weight='balanced',
                                     kernel='poly', probability=True,
                                     random_state=0))",DLT_Hematological,svc-poly-C:0.1,,,,
0.4864197530864197,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=SVC(C=0.1, class_weight='balanced',
                                     kernel='poly', probability=True,
                                     random_state=0))",DLT_Gastrointestinal 2,svc-poly-C:0.1,,,,
0.3845070422535211,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=SVC(C=0.1, class_weight='balanced',
                                     kernel='poly', probability=True,
                                     random_state=0))",DLT_Dermatological 2,svc-poly-C:0.1,,,,
0.3055555555555556,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=SVC(C=0.1, class_weight='balanced',
                                     kernel='poly', probability=True,
                                     random_state=0))",DLT_Other 2,svc-poly-C:0.1,,,,
0.43380281690140843,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=SVC(C=0.1, class_weight='balanced',
                                     kernel='poly', probability=True,
                                     random_state=0))",DLT_Neurological 2,svc-poly-C:0.1,,,,
0.476530612244898,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=SVC(C=0.1, class_weight='balanced',
                                     kernel='poly', probability=True,
                                     random_state=0))",DLT_Hematological 2,svc-poly-C:0.1,,,,
0.4400106193054028,,,,"SVC(C=0.1, class_weight='balanced', kernel='poly', probability=True,
    random_state=0)",pd_states1,svc-poly-C:0.1,0.3333333333333333,0.4400106193054028,0.4400106193054028,0.5153221645150383
0.5002586342202813,,,,"SVC(C=0.1, class_weight='balanced', kernel='poly', probability=True,
    random_state=0)",nd_states1,svc-poly-C:0.1,0.3333333333333333,0.5002586342202813,0.5002586342202813,0.5071972590822001
0.4409749248167807,,,,"SVC(C=0.1, class_weight='balanced', kernel='poly', probability=True,
    random_state=0)",pd_states2,svc-poly-C:0.1,0.3333333333333333,0.4409749248167807,0.4409749248167807,0.5475299929958725
0.4319101982967313,,,,"SVC(C=0.1, class_weight='balanced', kernel='poly', probability=True,
    random_state=0)",nd_states2,svc-poly-C:0.1,0.3147030185004869,0.4319101982967313,0.4319101982967313,0.4536349770260407
0.47154631083202514,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=SVC(C=1, class_weight='balanced',
                                     kernel='poly', probability=True,
                                     random_state=0))",decision1,svc-poly-C:1,,,,
0.6922852133255406,0.8905660377358491,0.8027210884353742,1.0,"CalibratedClassifierCV(cv=3,
                       estimator=SVC(C=1, class_weight='balanced',
                                     kernel='poly', probability=True,
                                     random_state=0))",decision2,svc-poly-C:1,,,,
0.5471744471744472,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=SVC(C=1, class_weight='balanced',
                                     kernel='poly', probability=True,
                                     random_state=0))",decision3,svc-poly-C:1,,,,
0.6106870229007634,0.9424460431654677,0.891156462585034,1.0,"CalibratedClassifierCV(cv=3,
                       estimator=SVC(C=1, class_weight='balanced',
                                     kernel='poly', probability=True,
                                     random_state=0))",survival,svc-poly-C:1,,,,
0.7008152173913044,0.058823529411764705,0.5,0.03125,"CalibratedClassifierCV(cv=3,
                       estimator=SVC(C=1, class_weight='balanced',
                                     kernel='poly', probability=True,
                                     random_state=0))",ft,svc-poly-C:1,,,,
0.6849968213604577,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=SVC(C=1, class_weight='balanced',
                                     kernel='poly', probability=True,
                                     random_state=0))",aspiration,svc-poly-C:1,,,,
0.6388888888888888,0.9462365591397849,0.8979591836734694,1.0,"CalibratedClassifierCV(cv=3,
                       estimator=SVC(C=1, class_weight='balanced',
                                     kernel='poly', probability=True,
                                     random_state=0))",lr_control,svc-poly-C:1,,,,
0.4244652406417112,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=SVC(C=1, class_weight='balanced',
                                     kernel='poly', probability=True,
                                     random_state=0))",DLT_Gastrointestinal,svc-poly-C:1,,,,
0.5862884160756501,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=SVC(C=1, class_weight='balanced',
                                     kernel='poly', probability=True,
                                     random_state=0))",DLT_Dermatological,svc-poly-C:1,,,,
0.712962962962963,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=SVC(C=1, class_weight='balanced',
                                     kernel='poly', probability=True,
                                     random_state=0))",DLT_Other,svc-poly-C:1,,,,
0.4070422535211267,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=SVC(C=1, class_weight='balanced',
                                     kernel='poly', probability=True,
                                     random_state=0))",DLT_Neurological,svc-poly-C:1,,,,
0.3845679012345679,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=SVC(C=1, class_weight='balanced',
                                     kernel='poly', probability=True,
                                     random_state=0))",DLT_Hematological,svc-poly-C:1,,,,
0.5598765432098766,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=SVC(C=1, class_weight='balanced',
                                     kernel='poly', probability=True,
                                     random_state=0))",DLT_Gastrointestinal 2,svc-poly-C:1,,,,
0.5690140845070423,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=SVC(C=1, class_weight='balanced',
                                     kernel='poly', probability=True,
                                     random_state=0))",DLT_Dermatological 2,svc-poly-C:1,,,,
0.2569444444444444,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=SVC(C=1, class_weight='balanced',
                                     kernel='poly', probability=True,
                                     random_state=0))",DLT_Other 2,svc-poly-C:1,,,,
0.44507042253521123,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=SVC(C=1, class_weight='balanced',
                                     kernel='poly', probability=True,
                                     random_state=0))",DLT_Neurological 2,svc-poly-C:1,,,,
0.2683673469387755,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=SVC(C=1, class_weight='balanced',
                                     kernel='poly', probability=True,
                                     random_state=0))",DLT_Hematological 2,svc-poly-C:1,,,,
0.3739014039131135,,,,"SVC(C=1, class_weight='balanced', kernel='poly', probability=True,
    random_state=0)",pd_states1,svc-poly-C:1,0.3333333333333333,0.3739014039131135,0.3739014039131135,0.4090122778229168
0.49036724981226804,,,,"SVC(C=1, class_weight='balanced', kernel='poly', probability=True,
    random_state=0)",nd_states1,svc-poly-C:1,0.3333333333333333,0.49036724981226804,0.49036724981226804,0.47380634642711544
0.6352121367185737,,,,"SVC(C=1, class_weight='balanced', kernel='poly', probability=True,
    random_state=0)",pd_states2,svc-poly-C:1,0.3333333333333333,0.6352121367185737,0.6352121367185737,0.5608690228190261
0.5404171924608364,,,,"SVC(C=1, class_weight='balanced', kernel='poly', probability=True,
    random_state=0)",nd_states2,svc-poly-C:1,0.3333333333333333,0.5404171924608364,0.5404171924608364,0.5064310954734197
0.5975274725274725,0.06666666666666667,0.5,0.03571428571428571,"CalibratedClassifierCV(cv=3,
                       estimator=SVC(C=10, class_weight='balanced',
                                     kernel='poly', probability=True,
                                     random_state=0))",decision1,svc-poly-C:10,,,,
0.8118059614260666,0.8821292775665399,0.8,0.9830508474576272,"CalibratedClassifierCV(cv=3,
                       estimator=SVC(C=10, class_weight='balanced',
                                     kernel='poly', probability=True,
                                     random_state=0))",decision2,svc-poly-C:10,,,,
0.5614250614250614,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=SVC(C=10, class_weight='balanced',
                                     kernel='poly', probability=True,
                                     random_state=0))",decision3,svc-poly-C:10,,,,
